bks_account_id,bks_renewal_baseline_usd,bks_stage,bks_RC_probability,bks_renewal_amount,bks_FCST_amount,bks_renewal_date,bks_status_grouping,bks_forecast_new,bks_forecast_delta,bks_mutual_consent,bks_account_name,bks_csm_manager,bks_csm,bks_fq,bks_type,bks_ml,bks_csm_region,bks_csm_email,bks_sales_team,hgtrends_account_id,hgtrends_90day,hgtrends_180day,hgtrends_360day,hgtrends_health_gpa,hgtrends_health_grade,cons_account_id,cons_legacy_retag_or_no_overage_date,cons_purchased_credits,cons_free_credits,cons_total_standard_credits,cons_current_period_billed_credits,cons_%_of_credits_used,cons_period_%,cons_last_month_billed_credits,cons_burn_rate_last_month_annualized,account_rows,team_account_id,team_ae_assigned_date,team_csm_assigned_date,last_renewal_account_id,last_renewal_date,last_renewal_baseline,last_renewal_amount,last_renewal_downsell_flag,last_renewal_downsell_%,upsell_account_id,upsell_FQ,upsell_total_opportunities,upsell_total_acv,upsell_next_close_date,Account Id,Global Consumption Identifier,cons-am_pricing model,p.ai_meeting subject,People.ai_accountId,p.ai_date of last contact,p.ai_days since last contact,Total Active TCV,hg_support_packages,hg_billable_hours_remaining,hg_billable_hours_expiration_date,hg_total_billable_hours_purchased,hg_total_lifetime_billings,hg_acePackage,hg_aceTeamMember,Total Standard Credits Allocated,% Credits Consumed in Period,% Through Period,Expected Ending Balance,Expected Used Credits,% Pacing,account name,RCID,PRIMARY_NAME,PRIMARY_LINKEDIN_URL,COMPANY,HEADCOUNT_2022,HEADCOUNT_2023,HEADCOUNT_2024,PBI_Job_Postings_2022,PBI_Job_Postings_2023,PBI_Job_Postings_2024,Job_Postings_2022,Job_Postings_2023,Job_Postings_2024,hc_yearly_growth_avg,hc_yearly_growth_percent_avg,hc_total_growth_percent,hc_total_growth,Website Domain,sfdc_account_id,2024_arr,2023_arr,2022_arr,total_arr_growth_percent,total_arr_growth,yearly_arr_growth_percent,yearly_arr_growth,All Hours Consumed,Billable Hours Consumed,Service Team,Last Bill Date,Project Hours Purchased,Team Leads,# Active Projects,Project Name(s),Hub Hours Expiration Date,Current Adoption Engine Stage,Current Adoption Engine Stage Date,Adoption Consultants,PMO,Billable Hours Remaining,Invested Hours,Days Since Stage,Days to Renewal,Account Manager Owner,team_ae,team_csm,Domo Account Number,Account Insight AI
0013000000DXZ2bAAH,1858150.8,Closed Won,100.0,1858150.8,1858150.8,2025-09-05,7 - Closed Won,1858150.8,0.0,Auto-Renew,"O'Reilly Automotive Stores, Inc.",NAM Strategic,Casey Dorman,FY26-Q3,Multi-Year Renewal,,NAM,casey.dorman@domo.com,Enterprise,0013000000DXZ2bAAH,0.6000000000000005,0.6000000000000001,0.5833000000000004,4.033,A,0013000000DXZ2bAAH,N/A,1730031,1,1730032,35023,0.020244134212546356,0.03,100685,70.0,1,0013000000DXZ2bAAH,2025-02-26T19:19:47,2021-09-16T12:56:30,0013000000DXZ2bAAH,2023-09-05,1859000.0,1859000.0,OTHER,0.0,0013000000DXZ2bAAH,2025-Q3,1,0.0,2025-10-31,0013000000DXZ2bAAH,Consumption,Consumption,O'Reilly + Domo: PDP Strategies/Options Review,0013000000DXZ2bAAH,2025-09-09T10:00:00,7,9696823.709999997,Platinum + Education,-1290.02,2023-07-05,3883.33,9776734.59,Non-Paying,,1730032,0.020244712236536667,0.03021978021978022,571056.0,1158976.0,0.6699159321908497,"O'Reilly Automotive Stores, Inc.",1209216,"O'Reilly Automotive Stores, Inc.",http://linkedin.com/company/o'reilly-auto-parts,"O'Reilly Automotive Stores, Inc.",24689.990234375,24428.921875,23905.873046875,1.0,7.0,7.0,31632.0,26838.0,15090.0,-392.05859375,-1.587925268614123,-3.175850537228246,-784.1171875,OREILLYAUTO.COM,0013000000DXZ2bAAH,1905484.850967742,1875501.6709677423,1880000.0,1.355577179135215,25484.850967742037,0.6777885895676075,12742.425483871019,36.5,1,"Engineering Services, Domo TSMs",2025-09-15,0.0,"Agustin Casals, Jed Peterson",2,"O'Reilly Automotive Stores, Inc. Renewal CR - 09/2023 Custom Engineering Maintenance 2023-2028, O'Reilly Automotive | (PS Service Day) Two Users are Working with Maps (Lat/Lon Map + Heat Map) and need some technical guidance.",2028-09-04,Backlog,2025-07-18,"Scott Thompson, Dylan Jensen",Dylan Jensen,-1,35.5,81,-32,William Dubois,Kevin Wilck,Casey Dorman,A01465361,"✅ Paid + Adoption Engine | [Backlog] | Engineering Services, Domo TSMs | S. Thompson & D. Jensen ⚠️ <-1h overrun"
0015000000YrkcXAAR,1800010.32,Closed Won,90.0,1800010.32,1800010.32,2026-02-01,7 - Closed Won,1800010.32,0.0,Auto-Renew,Mastercard International Incorporated,NAM Strategic,Mike Gardner,FY27-Q1,Multi-Year Renewal,,NAM,mike.gardner@domo.com,NO ASSIGNED AE,0015000000YrkcXAAR,-0.09999999999999964,-0.09999999999999964,0.0,3.633,A,,,,,,,,,,,,0015000000YrkcXAAR,2025-09-04T22:06:39,2023-02-14T17:59:56,0015000000YrkcXAAR,2025-02-01,1453500.0,1453500.0,OTHER,0.0,0015000000YrkcXAAR,2025-Q4,1,0.0,2025-11-25,0015000000YrkcXAAR,Consumption,Consumption,Mastercard  + Domo Tactical ,0015000000YrkcXAAR,2025-08-21T13:00:00,26,5400011.45,Diamond + Education,-838.75,2021-02-01,3344.75,11742250.15,ACE Optimize,Dan Hendriksen,,,,,,,Mastercard International Incorporated,22174502,"Mastercard International, Inc.",,Mastercard International Incorporated,49.478164673,38.887424469,33.622833252,1.0,0.0,0.0,2866.0,253.0,0.0,-7.927665710500001,-16.022554116333442,-32.045108232666884,-15.855331421000002,MASTERCARD.US,0015000000YrkcXAAR,1500000.0,1500000.0,1500033.3333333333,-0.0022221728405983684,-33.33333333325572,-0.0011110864202991842,-16.66666666662786,0,0,'-NA-,,0.0,'-NA-,0,,,'-NA-,,'-NA-,,0,0,,117,Taylor Rust,Tim Knight,Mike Gardner,A01415066,⚠️ No firepower
00150000011bQTTAA2,1703499.96,Closed Won,90.0,1703499.96,1703499.96,2026-01-18,7 - Closed Won,1703499.96,0.0,Mutual Consent,Robert Half International Inc.,NAM Strategic,Joe Pecora,FY26-Q4,Multi-Year Renewal,,NAM,joe.pecora@domo.com,NO ASSIGNED AE,00150000011bQTTAA2,0.0,0.0,-4.440892098500626E-16,3.533,A,,,,,,,,,,,,00150000011bQTTAA2,2025-08-04T13:14:37,2023-02-14T17:59:50,00150000011bQTTAA2,2025-01-18,1394864.24,1394864.24,OTHER,0.0,00150000011bQTTAA2,2026-Q2,5,427000.0,2025-09-16,00150000011bQTTAA2,ELA,Consumption ELA,Robert Half+Domo | Sharing Permissions Brainstorm w/Josh,00150000011bQTTAA2,2025-09-15T15:00:00,1,5250000.0,Diamond + Education,336.96,2026-01-17,4975.5,10715368.080000002,Non-Paying,,,,,,,,Robert Half International Inc.,20921708,"Robert Half, Inc.",http://linkedin.com/company/robert-half-international,Robert Half International Inc.,55198.19140625,54611.125,55867.73046875,3038.0,3220.0,3564.0,258146.0,210095.0,169607.0,334.76953125,0.6064864132705887,1.2129728265411774,669.5390625,ROBERTHALF.COM,00150000011bQTTAA2,1441364.24,1441217.9014627284,1415241.0,1.8458509893367978,26123.23999999999,0.9229254946683989,13061.619999999995,2.5,2.5,Professional Services,2025-10-03,2000.0,Dylan Jensen,1,Robert Half Intl. Inc. - Retainer Svcs. (Per Hour): 9/25,2026-09-16,'-NA-,,'-NA-,,1997.5,0,,103,Taylor Rust,Jarrick Tilby,Joe Pecora,A00484067,🔧 Paid Services only | Professional Services | D. Jensen & D. Jensen | ⏳ 1997h left
0015000000Yrl6hAAB,1486214.28,Closed Won,80.0,1486214.28,1486214.28,2026-04-30,7 - Closed Won,1486214.28,0.0,Auto-Renew,"Elevance Health, Inc.",NAM Strategic,Mike Gardner,FY27-Q1,Multi-Year Renewal,,NAM,mike.gardner@domo.com,NO ASSIGNED AE,0015000000Yrl6hAAB,0.8167,0.7831999999999999,0.7332999999999998,3.9997,A,,,,,,,,,,,,0015000000Yrl6hAAB,2025-08-22T21:34:15,2025-08-22T21:34:15,0015000000Yrl6hAAB,2025-02-28,82680.0,82680.0,OTHER,0.0,0015000000Yrl6hAAB,2026-Q1,3,6458.449999999997,2025-12-04,0015000000Yrl6hAAB,Consumption,Consumption,Domo ACE | Elevance Weekly Sync,0015000000Yrl6hAAB,2025-09-16T11:00:00,0,92640.8,"Platinum + Education, Standard",-838.95999,2023-04-30,8925.29,12384279.840000002,ACE Advise,Lindsay Gillespie,245000,0.42482448979591836,0.38186813186813184,-27560.057553956867,272560.05755395687,1.112490030832477,"Elevance Health, Inc.",194608,"Elevance Health, Inc.",http://linkedin.com/company/antheminc,"Elevance Health, Inc.",115794.9765625,116672.7421875,115020.46875,2050.0,3752.0,386.0,120997.0,196461.0,42348.0,-387.25390625,-0.33443066162803775,-0.6688613232560755,-774.5078125,ANTHEMINC.COM,0015000000Yrl6hAAB,1589883.4166666665,1791504.0461538464,1547174.062,2.7604750955724464,42709.35466666659,1.3802375477862232,21354.677333333297,1576.75,1299.75,"Engineering Services, Professional Services",2025-09-17,1020.0,"Jim Lamb, Mamta Bolaki",2,"Elevance Health, Inc. Renewal - 04/2024 Custom Engineering Development (Per Hour), Elevance Health, Inc. - Retainer Svcs. (Per Hour): 7/25",2027-04-29,'-NA-,,'-NA-,,-279.75,277,,205,Taylor Rust,Tim Knight,Mike Gardner,A01416609,"🔧 Paid Services only | Engineering Services, Professional Services | J. Lamb & M. Bolaki | ⚠️ <-279.75>h overrun"
0015000000NAR8eAAH,1479000.48,Closed Won,80.0,1479000.48,1479000.48,2026-01-31,7 - Closed Won,1479000.48,0.0,Mutual Consent,U.S. Bank National Association,NAM Strategic,Alyssa Manse,FY26-Q4,Multi-Year Renewal,,NAM,alyssa.manse@domo.com,Enterprise,0015000000NAR8eAAH,-0.7334999999999998,-0.6334999999999997,0.016500000000000625,3.1995000000000005,B,0015000000NAR8eAAH,N/A,762167,718850,1481017,725727,0.4900193583193171,0.63,73144,59.0,1,0015000000NAR8eAAH,2025-02-26T22:15:02,2023-08-16T05:01:25,0015000000NAR8eAAH,2025-01-31,564806.72,564806.72,OTHER,0.0,0015000000NAR8eAAH,2025-Q4,2,696000.0,2026-01-30,0015000000NAR8eAAH,Consumption,Consumption,Domo & US Bank | Content Attributes,0015000000NAR8eAAH,2025-09-16T12:00:00,0,4111751.8499999996,Platinum + Education,-9606.2,2025-01-31,4152.0,3808227.78,,,1481017,0.4900227343777958,0.6263736263736264,322392.2280701755,1158624.7719298245,0.7823169969891126,U.S. Bank National Association,9119130,U.S. Bank /Global Corporate Trust Services/,http://linkedin.com/company/us-bank,U.S. Bank National Association,77140.6171875,80244.4296875,79040.8125,743.0,663.0,1114.0,36859.0,25772.0,25205.0,950.09765625,1.2316438354915775,2.463287670983155,1900.1953125,USBANK.COM,0015000000NAR8eAAH,564126.7069387754,439182.94,409202.4,37.86006801005452,154924.30693877535,18.93003400502726,77462.15346938767,22.75,11.5,"Engineering Services, Domo TSMs",2025-09-15,182.0,"Jim Lamb, Jed Peterson",2,"U.S. Bank-Engineering Services Custom Engineering Development (Per Hour), US Bank | (PS Service Day) Workbench Enterprise Setup",2026-06-30,'-NA-,,'-NA-,,170.5,11.25,,116,William Dubois,Marc Wittenberg,Alyssa Manse,A01467486,"🔧 Paid Services only | Engineering Services, Domo TSMs | J. Lamb & J. Peterson | ⏳ 170h left"
0015000000mHilzAAC,1452879.85,2: Determine Needs,80.0,1452879.85,1452879.85,2026-01-31,3 - WCP,1452879.85,0.0,Mutual Consent,"Telus Communications, Inc",NAM Strategic,Casey Dorman,FY26-Q4,Renewal,,NAM,casey.dorman@domo.com,NO ASSIGNED AE,0015000000mHilzAAC,0.06669999999999954,-0.0831000000000004,0.03330000000000011,3.4164,B,0015000000mHilzAAC,N/A,87818,,87818,238108,2.711380354824751,0.63,33834,5.0,1,0015000000mHilzAAC,2025-09-04T22:06:39,2022-03-16T12:05:54,0015000000mHilzAAC,2025-01-31,1359452.0,1359452.0,OTHER,0.0,0015000000mHilzAAC,2025-Q4,4,430226.0499999998,2025-09-19,0015000000mHilzAAC,Consumption,Consumption,Telus + Domo: Bi-Weekly Office Hours (General),0015000000mHilzAAC,2025-09-11T14:00:00,5,1567540.35,Platinum + Education,421.3,2023-01-27,6920.5,13496690.65,,,156557,1.5209157048231634,0.6263736263736264,-223583.5263157895,380140.5263157895,2.4281285813843487,"Telus Communications, Inc",22215957,"Telus Communications, Inc.",http://linkedin.com/company/telus-communications,"Telus Communications, Inc",2456.091064453,2232.05859375,2073.839355469,0.0,0.0,0.0,102.0,23.0,7.0,-191.12585449199992,-7.781708799733201,-15.563417599466401,-382.25170898399983,TELUS.COM,0015000000mHilzAAC,1380452.0,1380452.0,1465419.6349967928,-5.798177734733214,-84967.63499679277,-2.899088867366607,-42483.81749839638,3.75,3.75,Professional Services,2025-09-05,50.0,Mark Lees,1,"Telus Comm., Inc - Adoption Initiative: 7/25",2025-11-12,First Deliverable Complete,2025-06-27,"Nik Kumar, Mark Lees",Mark Lees,46.25,0,102,116,Taylor Rust,Tim Knight,Casey Dorman,A01429733,✅ Paid + Adoption Engine | [First Deliverable Complete] | Professional Services | N. Kumar & M. Lees | ⏳ 46h left
0015000000wnopcAAA,1447840.0,2: Determine Needs,70.0,1534710.4,1222840.0,2026-07-01,4 - RISK,1222840.0,-225000.0,Auto-Renew,The Procter and Gamble US Business Services Co.,NAM Strategic,Mike Gardner,FY27-Q2,Renewal,,NAM,mike.gardner@domo.com,Enterprise,0015000000wnopcAAA,-0.1501999999999999,-0.11690000000000023,-0.11650000000000027,3.183,B,,,,,,,,,,,,0015000000wnopcAAA,2025-02-27T01:48:09,2021-03-02T09:01:24,0015000000wnopcAAA,2023-07-01,1079000.0,1079000.0,OTHER,0.0,,,,,,0015000000wnopcAAA,,,Weekly DOMO Support Tickets Review,0015000000wnopcAAA,2025-09-16T07:30:00,0,4064680.0,Platinum + Education,3191.34,2020-04-28,8849.94,9888986.620000001,,,,,,,,,The Procter and Gamble US Business Services Co.,513460,Procter & Gamble Co.,http://linkedin.com/company/procter-and-gamble,The Procter and Gamble US Business Services Co.,122285.6015625,123374.765625,124553.4609375,877.0,779.0,1165.0,20475.0,13258.0,13774.0,1133.9296875,0.9272798048267769,1.8545596096535537,2267.859375,US.PG.COM,0015000000wnopcAAA,1243840.0,1196000.0,1100000.0,13.076363636363636,143840.0,6.538181818181818,71920.0,0,0,'-NA-,,0.0,'-NA-,0,,,'-NA-,,'-NA-,,0,0,,267,William Dubois,Marc Wittenberg,Mike Gardner,A01464437,⚠️ No firepower
001500000140YQVAA2,1419239.64,Closed Won,80.0,1419239.64,1419239.64,2026-07-01,7 - Closed Won,1419239.64,0.0,Mutual Consent,Transport for NSW,APAC,Aarzoo Dhillon,FY27-Q2,Multi-Year Renewal,,APAC,aarzoo.dhillon@domo.com,APAC,001500000140YQVAA2,0.01670000000000016,0.01670000000000016,0.10000000000000009,3.6497,A,,,,,,,,,,,,001500000140YQVAA2,2025-05-19T22:07:59,2024-07-22T23:47:49,001500000140YQVAA2,2025-07-01,1336563.78,1336563.78,OTHER,0.0,,,,,,001500000140YQVAA2,,,,001500000140YQVAA2,,,2838530.09,Platinum + Education,620.1,2026-06-30,10429.0,8983609.72,,,,,,,,,Transport for NSW,1283773,Transport for NSW,http://linkedin.com/company/transport-for-nsw,Transport for NSW,12996.075195312,13691.970703125,13370.041015625,85.0,103.0,40.0,4395.0,5084.0,4620.0,186.9829101565001,1.438764452701454,2.877528905402908,373.9658203130002,TRANSPORT.NSW.GOV.AUSYDNEYTRAINSABOUT-SYDNEY-TRAINS,001500000140YQVAA2,1243146.685,1416283.6862568306,748801.19549152,66.01825591156904,494345.48950848007,33.00912795578452,247172.74475424003,0,0,'-NA-,,0.0,'-NA-,0,,,'-NA-,,'-NA-,,0,0,,267,Dave Scott,Paul Osborne,Aarzoo Dhillon,A00462181,⚠️ No firepower
0015000000seSkxAAE,1378500.1,2: Determine Needs,80.0,1378500.1,1100000.0,2026-01-01,3 - WCP,1100000.0,-278500.1000000001,Auto-Renew,UPMC,NAM Strategic,Alyssa Manse,FY26-Q4,Renewal,,NAM,alyssa.manse@domo.com,Enterprise,0015000000seSkxAAE,-0.21649999999999991,-0.23320000000000007,0.06680000000000019,2.85,B,0015000000seSkxAAE,N/A,1707143,,1707143,654204,0.3832157001493138,0.71,74345,52.0,1,0015000000seSkxAAE,2025-02-27T01:15:33,2024-02-15T09:16:15,0015000000seSkxAAE,2024-01-01,1404440.0,1378500.1,DOWNSELL,0.02,0015000000seSkxAAE,2025-Q4,1,203550.01,2026-01-01,0015000000seSkxAAE,Consumption,Consumption,UPMC Governance and Working Session Meeting 2025 (Teams) ,0015000000seSkxAAE,2025-09-16T08:00:00,0,4025000.2,Diamond + Education,2301.25,2021-11-18,44081.5,18329475.84999999,Non-Paying,,1707143,0.3832186290193616,0.7087912087912088,784150.4573643411,922992.5426356589,0.5406650424924326,UPMC,719513,University of Pittsburgh Medical Center,http://linkedin.com/company/upmc,UPMC,53657.890625,55479.83203125,55197.22265625,62.0,59.0,22.0,24550.0,20212.0,11136.0,769.666015625,1.4343948423242736,2.8687896846485472,1539.33203125,UPMC.COM,0015000000seSkxAAE,1575380.8400000008,1626200.0,1608200.01,-2.04073932321386,-32819.16999999923,-1.02036966160693,-16409.584999999614,3137.5,3137.5,"Further Worldwide LLC, Professional Services",2025-10-03,3900.0,"Steve Erne, Dylan Jensen",2,"UPMC - Custom Consulting: 1/25, UPMC - Strategic Advisory Days (50) - Consulting Project",2026-01-23,Internal Kickoff,2025-06-24,"Ben Parker, Steve Nielsen",Steve Nielsen,762.5,0,105,86,William Dubois,Marc Wittenberg,Alyssa Manse,A01389160,"✅ Paid + Adoption Engine | [Internal Kickoff] | Further Worldwide LLC, Professional Services | B. Parker & S. Nielsen | ⏳ 762.5h left"
0015000000gsTSlAAM,1354414.75,2: Determine Needs,80.0,1354414.75,1354414.75,2026-04-01,3 - WCP,1354414.75,0.0,Mutual Consent,SOFTBANK CORP.,Japan,Akira Ueno,FY27-Q1,Renewal,,Japan,akira.ueno@domo.com,Japan,0015000000gsTSlAAM,0.03349999999999964,0.016699999999999715,-0.11680000000000001,3.0502,B,,,,,,,,,,,,0015000000gsTSlAAM,2025-02-26T22:23:36,2022-04-19T10:36:43,0015000000gsTSlAAM,2025-04-01,116686.95,116686.95,OTHER,0.0,0015000000gsTSlAAM,2026-Q1,2,120817.8500000001,2026-03-31,0015000000gsTSlAAM,,,,0015000000gsTSlAAM,,,158496.96,JP Premium Diamond Support,1485.75,2024-01-31,4215.0,8950226.89,,,,,,,,,SOFTBANK CORP.,503637,SoftBank Corp.,http://linkedin.com/company/softbank-mobile,SOFTBANK CORP.,7627.675292969,7534.247070312,7529.9453125,7.0,0.0,18.0,4560.0,2846.0,10992.0,-48.864990234500056,-0.6406275615788546,-1.2812551231577092,-97.72998046900011,SOFTBANK.JPCORP,0015000000gsTSlAAM,1324590.06,1319254.0499999998,1368418.0577223606,-3.202822227829212,-43827.99772236054,-1.601411113914606,-21913.99886118027,126.75,120,Japan,2025-09-25,360.0,Hiroyuki Matsumoto,2,"SOFTBANK CORP. - Custom Consulting: 4/25(2025), SOFTBANK CORP. - B2B Renewal - 04/2026",2027-03-31,'-NA-,,'-NA-,,240,6.75,,176,Tom Kawasaki,Taichi Iwamoto,Akira Ueno,A01419385,🔧 Paid Services only | Japan | H. Matsumoto | 240h remain
0015000000gsTSlAAM,1354414.75,2: Determine Needs,80.0,1354414.75,1354414.75,2026-04-01,3 - WCP,1354414.75,0.0,Mutual Consent,SOFTBANK CORP.,Japan,Akira Ueno,FY27-Q1,Renewal,,Japan,akira.ueno@domo.com,Japan,0015000000gsTSlAAM,0.03349999999999964,0.016699999999999715,-0.11680000000000001,3.0502,B,,,,,,,,,,,,0015000000gsTSlAAM,2025-02-26T22:23:36,2022-04-19T10:36:43,0015000000gsTSlAAM,2025-04-01,116686.95,116686.95,OTHER,0.0,0015000000gsTSlAAM,2026-Q1,2,120817.8500000001,2026-03-31,0015000000gsTSlAAM,,,,0015000000gsTSlAAM,,,158496.96,JP Premium Diamond Support,1485.75,2024-01-31,4215.0,8950226.89,,,,,,,,,SOFTBANK CORP.,503637,SoftBank Corp.,http://linkedin.com/company/softbank-mobile,SOFTBANK CORP.,7627.675292969,7534.247070312,7529.9453125,7.0,0.0,18.0,4560.0,2846.0,10992.0,-48.864990234500056,-0.6406275615788546,-1.2812551231577092,-97.72998046900011,SOFTBANK.JPCORP,0015000000gsTSlAAM,1324590.06,1319254.0499999998,1368418.0577223606,-3.202822227829212,-43827.99772236054,-1.601411113914606,-21913.99886118027,126.75,120,Japan,2025-09-25,360.0,Hiroyuki Matsumoto,2,"SOFTBANK CORP. - Custom Consulting: 4/25(2025), SOFTBANK CORP. - B2B Renewal - 04/2026",2027-03-31,'-NA-,,'-NA-,,240,6.75,,176,Tom Kawasaki,Taichi Iwamoto,Akira Ueno,A01419385,🔧 Paid Services only | Japan | H. Matsumoto | 240h remain
0015000000gsTSlAAM,1354414.75,2: Determine Needs,80.0,1354414.75,1354414.75,2026-04-01,3 - WCP,1354414.75,0.0,Mutual Consent,SOFTBANK CORP.,Japan,Akira Ueno,FY27-Q1,Renewal,,Japan,akira.ueno@domo.com,Japan,0015000000gsTSlAAM,0.03349999999999964,0.016699999999999715,-0.11680000000000001,3.0502,B,,,,,,,,,,,,0015000000gsTSlAAM,2025-02-26T22:23:36,2022-04-19T10:36:43,0015000000gsTSlAAM,2025-04-01,116686.95,116686.95,OTHER,0.0,0015000000gsTSlAAM,2026-Q1,2,120817.8500000001,2026-03-31,0015000000gsTSlAAM,,,,0015000000gsTSlAAM,,,158496.96,JP Premium Diamond Support,1485.75,2024-01-31,4215.0,8950226.89,,,,,,,,,SOFTBANK CORP.,503637,SoftBank Corp.,http://linkedin.com/company/softbank-mobile,SOFTBANK CORP.,7627.675292969,7534.247070312,7529.9453125,7.0,0.0,18.0,4560.0,2846.0,10992.0,-48.864990234500056,-0.6406275615788546,-1.2812551231577092,-97.72998046900011,SOFTBANK.JPCORP,0015000000gsTSlAAM,1324590.06,1319254.0499999998,1368418.0577223606,-3.202822227829212,-43827.99772236054,-1.601411113914606,-21913.99886118027,126.75,120,Japan,2025-09-25,360.0,Hiroyuki Matsumoto,2,"SOFTBANK CORP. - Custom Consulting: 4/25(2025), SOFTBANK CORP. - B2B Renewal - 04/2026",2027-03-31,'-NA-,,'-NA-,,240,6.75,,176,Tom Kawasaki,Taichi Iwamoto,Akira Ueno,A01419385,🔧 Paid Services only | Japan | H. Matsumoto | 🏃‍♂️ 240h remain
001500000140YQVAA2,1336563.78,Closed Won,80.0,1336563.78,1336563.78,2025-07-01,7 - Closed Won,1336563.78,0.0,Mutual Consent,Transport for NSW,APAC,Aarzoo Dhillon,FY26-Q2,Renewal,,APAC,aarzoo.dhillon@domo.com,APAC,001500000140YQVAA2,0.01670000000000016,0.01670000000000016,0.10000000000000009,3.6497,A,,,,,,,,,,,,001500000140YQVAA2,2025-05-19T22:07:59,2024-07-22T23:47:49,001500000140YQVAA2,2025-07-01,1336563.78,1336563.78,OTHER,0.0,,,,,,001500000140YQVAA2,,,,001500000140YQVAA2,,,2838530.09,Platinum + Education,620.1,2026-06-30,10429.0,8983609.72,,,,,,,,,Transport for NSW,1283773,Transport for NSW,http://linkedin.com/company/transport-for-nsw,Transport for NSW,12996.075195312,13691.970703125,13370.041015625,85.0,103.0,40.0,4395.0,5084.0,4620.0,186.9829101565001,1.438764452701454,2.877528905402908,373.9658203130002,TRANSPORT.NSW.GOV.AUSYDNEYTRAINSABOUT-SYDNEY-TRAINS,001500000140YQVAA2,1243146.685,1416283.6862568306,748801.19549152,66.01825591156904,494345.48950848007,33.00912795578452,247172.74475424003,0,0,'-NA-,,0.0,'-NA-,0,,,'-NA-,,'-NA-,,0,0,,-98,Dave Scott,Paul Osborne,Aarzoo Dhillon,A00462181,⚠️ No firepower
0015000000wnopcAAA,1222839.96,Closed Won,90.0,1222839.96,1222839.96,2025-07-01,7 - Closed Won,1222839.96,0.0,Auto-Renew,The Procter and Gamble US Business Services Co.,NAM Strategic,Mike Gardner,FY26-Q2,Multi-Year Renewal,,NAM,mike.gardner@domo.com,Enterprise,0015000000wnopcAAA,-0.1501999999999999,-0.11690000000000023,-0.11650000000000027,3.183,B,,,,,,,,,,,,0015000000wnopcAAA,2025-02-27T01:48:09,2021-03-02T09:01:24,0015000000wnopcAAA,2023-07-01,1079000.0,1079000.0,OTHER,0.0,,,,,,0015000000wnopcAAA,,,Weekly DOMO Support Tickets Review,0015000000wnopcAAA,2025-09-16T07:30:00,0,4064680.0,Platinum + Education,3191.34,2020-04-28,8849.94,9888986.620000001,,,,,,,,,The Procter and Gamble US Business Services Co.,513460,Procter & Gamble Co.,http://linkedin.com/company/procter-and-gamble,The Procter and Gamble US Business Services Co.,122285.6015625,123374.765625,124553.4609375,877.0,779.0,1165.0,20475.0,13258.0,13774.0,1133.9296875,0.9272798048267769,1.8545596096535537,2267.859375,US.PG.COM,0015000000wnopcAAA,1243840.0,1196000.0,1100000.0,13.076363636363636,143840.0,6.538181818181818,71920.0,0,0,'-NA-,,0.0,'-NA-,0,,,'-NA-,,'-NA-,,0,0,,-98,William Dubois,Marc Wittenberg,Mike Gardner,A01464437,⚠️ No firepower
0013800001BVfZKAA1,1155000.5,Closed Won,80.0,1155000.5,1155000.5,2025-12-31,7 - Closed Won,1155000.5,0.0,Auto-Renew,"Filevine, Inc.",NAM Enterprise,Christy Lizarraga,FY26-Q4,Multi-Year Renewal,,NAM,christy.lizarraga@domo.com,Partner,0013800001BVfZKAA1,-0.8664999999999998,-0.5500000000000003,-0.16690000000000005,3.483,B,0013800001BVfZKAA1,2026-12-30,1200000,,1200000,1147450,0.9562083333333333,0.63,254715,255.0,1,0013800001BVfZKAA1,2025-05-28T13:23:15,2023-04-21T16:41:21,0013800001BVfZKAA1,2024-12-31,687400.0,687400.0,OTHER,0.0,0013800001BVfZKAA1,2025-Q4,2,141853.07,2025-10-17,0013800001BVfZKAA1,Consumption,Consumption,Filevine/Domo:  Monthly Account Synch,0013800001BVfZKAA1,2025-07-09T13:00:00,69,4839030.11,Standard,12,2024-08-12,959.0,2872463.5799999996,Non-Paying,,1200000,0.9562158333333334,0.6263736263736264,-631908.2280701755,1831908.2280701755,1.5265901900584795,"Filevine, Inc.",874972,"Filevine, Inc.",http://linkedin.com/company/filevine,"Filevine, Inc.",723.784362793,689.357727051,747.92578125,,,,189.0,93.0,193.0,12.070709228499993,1.6677217482180084,3.335443496436017,24.141418456999986,FILEVINE.COM,0013800001BVfZKAA1,694602.9291877851,392741.38600568555,425000.0,63.43598333830238,269602.92918778514,31.71799166915119,134801.46459389257,0,0,'-NA-,,0.0,'-NA-,0,,,'-NA-,,'-NA-,,0,0,,85,Danny Gardner,Dan Kelley,Christy Lizarraga,A03071464,⚠️ No firepower
